;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;;;;;;;
;Amundi ETF;;;;;;
;;;;;;;
;TITOLI DETENUTI DAL FONDO;;;;;;
;;;;;;;
;Nome del fondo;Amundi Core Stoxx Europe 600 UCITS ETF Acc;;;;;
;Codice ISIN;LU0908500753;;;;;
;Metodologia di Replica;Physical;;;;;
;;;;;;;
;Attivi in gestione nel fondo al 05/06/2026;19.567,83 mln EUR;;;;;
;Valuta di riferimento;EUR;;;;;
;;;;;;;
;Si prega di notare che i dati relativi ai titoli detenuti a livello del fondo possono cambiare quotidianamente. Dati ritenuti esatti al 05/06/2026. Si prega di fare riferimento al sito per le ultime informazioni diponibili.;;;;;;
;;;;;;;
;Codice ISIN;Nome;Asset class;Valuta;Peso;Settore;Paese
;IT0003796171;POSTE ITALIANE SPA;EQUITY;EUR; 0,09%;Finanziari;Italia
;FR0000053951;AIR LIQUIDE PRIME FIDELITE;EQUITY;EUR; 0,09%;Materiali;Francia
;AT0000BAWAG2;BAWAG GROUP AG;EQUITY;EUR; 0,09%;Finanziari;Austria
;CH1216478797;DSM-FIRMENICH AG AMSTERDAM;EQUITY;EUR; 0,09%;Materiali;Paesi Bassi
;CH0024638196;SCHINDLER HOLDING-PART CERT;EQUITY;CHF; 0,09%;Industrali;Svizzera
;IE0004906560;KERRY GROUP PLC-A;EQUITY;EUR; 0,09%;Beni di prima necessità;Irlanda
;ES0130670112;ENDESA SA;EQUITY;EUR; 0,09%;Beni di pubblica utilità;Spagna
;GB0009223206;SMITH & NEPHEW PLC;EQUITY;GBP; 0,09%;Sanità;Regno Unito
;CH0008038389;SWISS PRIME SITE;EQUITY;CHF; 0,09%;Immobiliare;Svizzera
;CH0198251305;COCA-COLA HBC AG-DI - LDN;EQUITY;GBP; 0,09%;Beni di prima necessità;Regno Unito
;CH0025238863;KUEHNE + NAGEL INTL AG-REG;EQUITY;CHF; 0,09%;Industrali;Svizzera
;CH0012549785;SONOVA HOLDING CHF;EQUITY;CHF; 0,09%;Sanità;Svizzera
;PLKGHM000017;KGHM POLSKA MIEDZ S.A.;EQUITY;PLN; 0,08%;Materiali;Polonia
;DE0006048432;HENKEL AG & CO KGAA VOR-PFD;EQUITY;EUR; 0,08%;Beni di prima necessità;Germania
;GB0001826634;DIPLOMA PLC;EQUITY;GBP; 0,08%;Industrali;Regno Unito
;DK0010181759;CARLSBERG AS-B;EQUITY;DKK; 0,08%;Beni di prima necessità;Dinamarca
;FR0013326246;UNIBAIL-RODAMCO-WESTFIELD /PARIS;EQUITY;EUR; 0,08%;Immobiliare;Francia
;GB00B39J2M42;UNITED UTILITIES GROUP PLC NEW;EQUITY;GBP; 0,08%;Beni di pubblica utilità;Regno Unito
;DK0060094928;ORSTED A/S;EQUITY;DKK; 0,08%;Beni di pubblica utilità;Dinamarca
;FR0011149590;L OREAL PRIME FIDELITE;EQUITY;EUR; 0,08%;Beni di prima necessità;Francia
;FR0000120172;CARREFOUR SA;EQUITY;EUR; 0,08%;Beni di prima necessità;Francia
;SE0000667925;TELIA CO AB / SEK;EQUITY;SEK; 0,08%;Servizi di comunicazione;Svezia
;GB00B5ZN1N88;SEGRO PLC;EQUITY;GBP; 0,08%;Immobiliare;Regno Unito
;GB00B02J6398;ADMIRAL GROUP PLC;EQUITY;GBP; 0,08%;Finanziari;Regno Unito
;FI0009014575;METSO CORP;EQUITY;EUR; 0,08%;Industrali;Finlandia
;BE0974264930;AGEAS;EQUITY;EUR; 0,08%;Finanziari;Belgio
;DE000SYM9999;SYMRISE AG XETRA;EQUITY;EUR; 0,08%;Materiali;Germania
;SE0000872095;SWEDISH ORPHAN BIOVITRUM AB;EQUITY;SEK; 0,08%;Sanità;Svezia
;FI0009007132;FORTUM OYJ;EQUITY;EUR; 0,08%;Beni di pubblica utilità;Finlandia
;NL0011872643;ASR NEDERLAND NV;EQUITY;EUR; 0,08%;Finanziari;Paesi Bassi
;CH0010570767;CHOCOLADEFABRIKEN LINDT-PC CHF;EQUITY;CHF; 0,08%;Beni di prima necessità;Svizzera
;GB00B033F229;CENTRICA PLC;EQUITY;GBP; 0,08%;Beni di pubblica utilità;Regno Unito
;CH1101098163;BELIMO HOLDING AG-REG;EQUITY;CHF; 0,08%;Industrali;Svizzera
;NL0013267909;AKZO NOBEL N.V.;EQUITY;EUR; 0,08%;Materiali;Paesi Bassi
;NO0010345853;AKER BP ASA;EQUITY;NOK; 0,08%;Energia;Norvegia
;AT0000743059;OMV AG;EQUITY;EUR; 0,07%;Energia;Austria
;GB0031638363;INTERTEK GROUP PLC;EQUITY;GBP; 0,07%;Industrali;Regno Unito
;PLPEKAO00016;BANK PEKAO SA;EQUITY;PLN; 0,07%;Finanziari;Polonia
;GB00B8C3BL03;SAGE GROUP PLC;EQUITY;GBP; 0,07%;Information Technology;Regno Unito
;DE0006070006;HOCHTIEF AG  DM50;EQUITY;EUR; 0,07%;Industrali;Germania
;GB00B0744B38;BUNZL PLC;EQUITY;GBP; 0,07%;Industrali;Regno Unito
;LU2598331598;TENARIS SA;EQUITY;EUR; 0,07%;Energia;Italia
;FR0000120404;ACCOR SA;EQUITY;EUR; 0,07%;Beni voluttuari;Francia
;GB00B1FH8J72;SEVERN TRENT PLC;EQUITY;GBP; 0,07%;Beni di pubblica utilità;Regno Unito
;SE0012673267;EVOLUTION AB;EQUITY;SEK; 0,07%;Beni voluttuari;Svezia
;GB00B1WY2338;SMITHS GROUP PLC;EQUITY;GBP; 0,07%;Industrali;Regno Unito
;DE000A2E4K43;DELIVERY HERO;EQUITY;EUR; 0,07%;Beni voluttuari;Germania
;ES0113679I37;BANKINTER SA;EQUITY;EUR; 0,07%;Finanziari;Spagna
;GB00BYQ0JC66;BEAZLEY PLC/UK;EQUITY;GBP; 0,07%;Finanziari;Regno Unito
;DK0010244508;AP MOLLER-MAERSK A/S-B;EQUITY;DKK; 0,07%;Industrali;Dinamarca
;FR0006174348;BUREAU VERITAS;EQUITY;EUR; 0,07%;Industrali;Francia
;SE0005190238;TELE2 AB-B SHS NEW;EQUITY;SEK; 0,07%;Servizi di comunicazione;Svezia
;PTBCP0AM0015;BANCO COMERCIAL PORTUGUES;EQUITY;EUR; 0,07%;Finanziari;Portogallo
;BMG0112X1056;AEGON LTD AMSTERDAM;EQUITY;EUR; 0,07%;Finanziari;Paesi Bassi
;JE00BQKY0816;WISE GROUP PLC-CL A;EQUITY;GBP; 0,07%;Finanziari;Regno Unito
;PTGAL0AM0009;GALP ENERGIA -B;EQUITY;EUR; 0,07%;Energia;Portogallo
;GB00BGLP8L22;IMI PLC;EQUITY;GBP; 0,07%;Industrali;Regno Unito
;DE0006602006;GEA GROUP AG EX MG TECHNOLOGIE;EQUITY;EUR; 0,07%;Industrali;Germania
;NO0010063308;TELENOR ASA;EQUITY;NOK; 0,07%;Servizi di comunicazione;Norvegia
;FR0010451203;REXEL SA;EQUITY;EUR; 0,06%;Industrali;Francia
;FI0009014377;ORION OYJ-CLASS B;EQUITY;EUR; 0,06%;Sanità;Finlandia
;GB0031274896;MARKS & SPENCER GROUP PLC;EQUITY;GBP; 0,06%;Beni di prima necessità;Regno Unito
;SE0000113250;SKANSKA AB-B SHS;EQUITY;SEK; 0,06%;Industrali;Svezia
;CH1169360919;ACCELLERON INDUSTRIES AG;EQUITY;CHF; 0,06%;Industrali;Svizzera
;GB00BKFB1C65;M&G PLC;EQUITY;GBP; 0,06%;Finanziari;Regno Unito
;DK0060448595;COLOPLAST-B;EQUITY;DKK; 0,06%;Sanità;Dinamarca
;NL0000008977;HEINEKEN HOLDING NV;EQUITY;EUR; 0,06%;Beni di prima necessità;Paesi Bassi
;GB0006776081;PEARSON PLC GBP;EQUITY;GBP; 0,06%;Beni voluttuari;Regno Unito
;NO0010208051;YARA INTERNATIONAL ASA;EQUITY;NOK; 0,06%;Materiali;Norvegia
;NO0003054108;MOWI ASA;EQUITY;NOK; 0,06%;Beni di prima necessità;Norvegia
;IT0004810054;UNIPOL ASSICURAZIONI SPA;EQUITY;EUR; 0,06%;Finanziari;Italia
;PLPZU0000011;POWSZECHNY ZAKLAD UBEZPIECZEN;EQUITY;PLN; 0,06%;Finanziari;Polonia
;SE0000107203;INDUSTRIVARDEN AB-C SHS;EQUITY;SEK; 0,06%;Finanziari;Svezia
;SE0014781795;ADDTECH AB-B SHARES;EQUITY;SEK; 0,06%;Industrali;Svezia
;FR0012757854;SPIE SA;EQUITY;EUR; 0,06%;Industrali;Francia
;DE0005439004;CONTINENTAL AG;EQUITY;EUR; 0,06%;Beni voluttuari;Germania
;SE0000106270;HENNES & MAURITZ AB-B SHS;EQUITY;SEK; 0,06%;Beni voluttuari;Svezia
;NO0003053605;STOREBRAND ASA;EQUITY;NOK; 0,06%;Finanziari;Norvegia
;BE0003822393;ELIA GROUP SA/NV;EQUITY;EUR; 0,06%;Beni di pubblica utilità;Belgio
;SE0000163594;SECURITAS AB -B-SEK5;EQUITY;SEK; 0,06%;Industrali;Svezia
;DE0005785802;FRESENIUS MED CARE AG CO;EQUITY;EUR; 0,06%;Sanità;Germania
;BMG4593F1389;HISCOX LTD;EQUITY;GBP; 0,06%;Finanziari;Regno Unito
;FR0000121964;KLEPIERRE;EQUITY;EUR; 0,06%;Immobiliare;Francia
;SE0000114837;TRELLEBORG AB;EQUITY;SEK; 0,06%;Industrali;Svezia
;ES0116870314;NATURGY ENERGY GROUP SA;EQUITY;EUR; 0,06%;Beni di pubblica utilità;Spagna
;FR0014000MR3;EUROFINS SCIENTIFIC;EQUITY;EUR; 0,05%;Sanità;Francia
;GB0009465807;WEIR GROUP PLC/THE;EQUITY;GBP; 0,05%;Industrali;Regno Unito
;CH0018294154;PSP SWISS PROPERTY;EQUITY;CHF; 0,05%;Immobiliare;Svizzera
;SE0000108227;SKF AB-B SHARES;EQUITY;SEK; 0,05%;Industrali;Svezia
;LU0075646355;SUBSEA 7 SA;EQUITY;NOK; 0,05%;Energia;Norvegia
;LU2237380790;ALLEGRO.EU SA;EQUITY;PLN; 0,05%;Beni voluttuari;Polonia
;GB00BGXQNP29;STANDARD LIFE PLC;EQUITY;GBP; 0,05%;Finanziari;Regno Unito
;CH0012255151;SWATCH GROUP AG/THE-BR;EQUITY;CHF; 0,05%;Beni voluttuari;Svizzera
;FR0011726835;GAZTRANSPORT ET TECHNIGAZ SA;EQUITY;EUR; 0,05%;Energia;Francia
;DE000KBX1006;KNORR-BREME AG;EQUITY;EUR; 0,05%;Industrali;Germania
;GB00BNGDN821;MELROSE INDUSTRIES PLC;EQUITY;GBP; 0,05%;Industrali;Regno Unito
;FI0009005961;STORA ENSO OYJ-R SHS;EQUITY;EUR; 0,05%;Materiali;Finlandia
;DK0010287663;NKT A/S;EQUITY;DKK; 0,05%;Industrali;Dinamarca
;NL0015002MS2;MAGNUM ICE CREAM CO NV/THE;EQUITY;GBP; 0,05%;Beni di prima necessità;Paesi Bassi
;GB0003718474;GAMES WORKSHOP;EQUITY;GBP; 0,05%;Beni voluttuari;Regno Unito
;DE000A1DAHH0;BRENNTAG SE;EQUITY;EUR; 0,05%;Industrali;Germania
;PLLPP0000011;LPP SA;EQUITY;PLN; 0,05%;Beni voluttuari;Polonia
;GB00BP9LHF23;SCHRODERS PLC;EQUITY;GBP; 0,05%;Finanziari;Regno Unito
;GB00B06QFB75;IG GROUP HOLDINGS PLC;EQUITY;GBP; 0,05%;Finanziari;Regno Unito
;AT0000606306;RAIFFEISEN BANK INTL;EQUITY;EUR; 0,05%;Finanziari;Austria
;DK0060636678;TRYG A/S;EQUITY;DKK; 0,05%;Finanziari;Dinamarca
;DE0005200000;BEIERSDORF AG;EQUITY;EUR; 0,05%;Beni di prima necessità;Germania
;SE0015949201;LIFCO AB-B SHS;EQUITY;SEK; 0,05%;Industrali;Svezia
;GB0007669376;ST JAMES S PLACE CAPITAL;EQUITY;GBP; 0,05%;Finanziari;Regno Unito
;BE0003764785;ACKERMANS & VAN HAAREN;EQUITY;EUR; 0,05%;Industrali;Belgio
;DK0060252690;PANDORA A/S (DKK);EQUITY;DKK; 0,05%;Beni voluttuari;Dinamarca
;FI0009007884;ELISA OYJ;EQUITY;EUR; 0,05%;Servizi di comunicazione;Finlandia
;NO0003733800;ORKLA ASA;EQUITY;NOK; 0,05%;Beni di prima necessità;Norvegia
;DE000A0WMPJ6;AIXTRON SE;EQUITY;EUR; 0,05%;Information Technology;Germania
;NL0012059018;EXOR NV AMSTERDAM;EQUITY;EUR; 0,05%;Finanziari;Paesi Bassi
;GB0009697037;BABCOCK INTL GRP;EQUITY;GBP; 0,05%;Industrali;Regno Unito
;IE0002424939;DCC PLC;EQUITY;GBP; 0,05%;Energia;Regno Unito
;FI0009000202;KESKO OYJ-B SHS;EQUITY;EUR; 0,05%;Beni di prima necessità;Finlandia
;DE0007500001;THYSSEN KRUPP AG;EQUITY;EUR; 0,05%;Materiali;Germania
;DE000ZAL1111;ZALANDO SE;EQUITY;EUR; 0,05%;Beni voluttuari;Germania
;IT0005211237;ITALGAS SPA;EQUITY;EUR; 0,05%;Beni di pubblica utilità;Italia
;FR0004125920;AMUNDI SA;EQUITY;EUR; 0,05%;Finanziari;Francia
;NL0015002SN0;QIAGEN N.V.XETRA;EQUITY;EUR; 0,05%;Sanità;Germania
;GB00B2QPKJ12;FRESNILLO PLC;EQUITY;GBP; 0,05%;Materiali;Regno Unito
;GB00BWFGQN14;SPIRAX GROUP PLC;EQUITY;GBP; 0,05%;Industrali;Regno Unito
;DE000TLX1005;TALANX AG;EQUITY;EUR; 0,05%;Finanziari;Germania
;FI0009005870;KONECRANES OYJ;EQUITY;EUR; 0,05%;Industrali;Finlandia
;AT0000937503;VOESTALPINE AG;EQUITY;EUR; 0,05%;Materiali;Austria
;DE000A12DM80;SCOUT24 SE;EQUITY;EUR; 0,05%;Servizi di comunicazione;Germania
;BE0003851681;AEDIFICA;EQUITY;EUR; 0,04%;Immobiliare;Belgio
;GB0006731235;ASSOCIATED BRITISH FOODS PLC;EQUITY;GBP; 0,04%;Beni di prima necessità;Regno Unito
;GB00BYT1DJ19;ICG PLC GBP;EQUITY;GBP; 0,04%;Finanziari;Regno Unito
;IT0005541336;LOTTOMATICA GROUP SPA;EQUITY;EUR; 0,04%;Beni voluttuari;Italia
;ES0125220311;ACCIONA SA;EQUITY;EUR; 0,04%;Beni di pubblica utilità;Spagna
;AT0000730007;ANDRITZ AG;EQUITY;EUR; 0,04%;Industrali;Austria
;GB00B019KW72;SAINSBURY (J) PLC;EQUITY;GBP; 0,04%;Beni di prima necessità;Regno Unito
;BE0003797140;GROUPE BRUXELLES LAMBERT SA;EQUITY;EUR; 0,04%;Finanziari;Belgio
;FR0012333284;ABIVAX SA;EQUITY;EUR; 0,04%;Sanità;Francia
;DE0007165631;SARTORIUS PFD;EQUITY;EUR; 0,04%;Sanità;Germania
;PTJMT0AE0001;JERONIMO MARTINS;EQUITY;EUR; 0,04%;Beni di prima necessità;Portogallo
;ES0173093024;REDEIA CORP SA;EQUITY;EUR; 0,04%;Beni di pubblica utilità;Spagna
;FR0010220475;ALSTOM;EQUITY;EUR; 0,04%;Industrali;Francia
;PLBZ00000044;ERSTE BANK POLSKA SA;EQUITY;PLN; 0,04%;Finanziari;Polonia
;CH0016440353;EMS-CHEMIE HOLDING AG-REG;EQUITY;CHF; 0,04%;Materiali;Svizzera
;BE0974464977;SYENSQO SA;EQUITY;EUR; 0,04%;Materiali;Belgio
;DE0008232125;DEUTSCHE LUFTHANSA NOMINATIVE;EQUITY;EUR; 0,04%;Industrali;Germania
;IT0005495657;SAIPEM SPA;EQUITY;EUR; 0,04%;Energia;Italia
;FR0000044448;NEXANS SA;EQUITY;EUR; 0,04%;Industrali;Francia
;FR0010259150;IPSEN;EQUITY;EUR; 0,04%;Sanità;Francia
;FR0010533075;GETLINK SE;EQUITY;EUR; 0,04%;Industrali;Francia
;NL0010801007;IMCD NV;EQUITY;EUR; 0,04%;Industrali;Paesi Bassi
;IT0003828271;RECORDATI INDUSTRIA CHIMICA;EQUITY;EUR; 0,04%;Sanità;Italia
;ES0105025003;MERLIN PROPERTIES SOCIMI;EQUITY;EUR; 0,04%;Immobiliare;Spagna
;BE0003823409;FINANCIERE DE TUBIZE;EQUITY;EUR; 0,04%;Sanità;Belgio
;DK0061802139;ALK-ABELLO A/S;EQUITY;DKK; 0,04%;Sanità;Dinamarca
;FR0000131906;RENAULT SA;EQUITY;EUR; 0,04%;Beni voluttuari;Francia
;GB0033195214;KINGFISHER PLC;EQUITY;GBP; 0,04%;Beni voluttuari;Regno Unito
;NL0014559478;TECHNIP ENERGIES NV;EQUITY;EUR; 0,04%;Energia;Francia
;SE0015988019;NIBE INDUSTRIER AB-B SHS;EQUITY;SEK; 0,04%;Industrali;Svezia
;SE0000120669;SSAB AB - B SHARES;EQUITY;SEK; 0,04%;Materiali;Svezia
;DK0010307958;JYSKE BANK-REG;EQUITY;DKK; 0,04%;Finanziari;Dinamarca
;IT0005482333;TECHNOPROBE SPA;EQUITY;EUR; 0,04%;Information Technology;Italia
;GB00BYW0PQ60;LAND SECURITIES GROUP PLC;EQUITY;GBP; 0,04%;Immobiliare;Regno Unito
;CH0319416936;FLUGHAFEN ZUERICH REG;EQUITY;CHF; 0,04%;Industrali;Svizzera
;SE0015949748;BEIJER REF AB;EQUITY;SEK; 0,04%;Industrali;Svezia
;BE0974320526;UMICORE;EQUITY;EUR; 0,04%;Materiali;Belgio
;DE000HAG0005;HENSOLDT AG;EQUITY;EUR; 0,04%;Industrali;Germania
;DE000PAH0038;PORSCHE AUTOMOBIL HLDG-PFD;EQUITY;EUR; 0,04%;Beni voluttuari;Germania
;SE0015192067;NORDNET AB PUBL;EQUITY;SEK; 0,04%;Finanziari;Svezia
;DE0006766504;AURUBIS AG;EQUITY;EUR; 0,04%;Materiali;Germania
;FR0014004L86;DASSAULT AVIATION SA;EQUITY;EUR; 0,04%;Industrali;Francia
;CH0360674466;GALENICA AG;EQUITY;CHF; 0,04%;Sanità;Svizzera
;GB00BF4HYT85;LION FINANCE GROUP PLC;EQUITY;GBP; 0,04%;Finanziari;Regno Unito
;SE0014990966;LAGERCRANTZ GROUP AB-B SHS;EQUITY;SEK; 0,04%;Information Technology;Svezia
;NO0010582521;GJENSIDIGE FORSIKRING ASA;EQUITY;NOK; 0,04%;Finanziari;Norvegia
;DK0060854669;RINGKJOEBING LANDBOBANK;EQUITY;DKK; 0,04%;Finanziari;Dinamarca
;ES0127797019;EDP RENOVAVEIS;EQUITY;EUR; 0,04%;Beni di pubblica utilità;Portogallo
;CH0023405456;AVOLTA AG;EQUITY;CHF; 0,04%;Beni voluttuari;Svizzera
;DE000PAG9113;DR ING HC F PORSCHE AG;EQUITY;EUR; 0,04%;Beni voluttuari;Germania
;DE000A0D6554;NORDEX SE;EQUITY;EUR; 0,04%;Industrali;Germania
;BE0003604155;LOTUS BAKERIES;EQUITY;EUR; 0,04%;Beni di prima necessità;Belgio
;GB00BF8Q6K64;ABERDEEN GROUP PLC;EQUITY;GBP; 0,04%;Finanziari;Regno Unito
;SE0000112724;SVENSKA CELLULOSA AB;EQUITY;SEK; 0,04%;Materiali;Svezia
;CH0009002962;BARRY CALLEBAUT AG;EQUITY;CHF; 0,04%;Beni di prima necessità;Svizzera
;CY0200352116;FRONTLINE PLC;EQUITY;NOK; 0,04%;Energia;Norvegia
;DE000RENK730;RENK GROUP AG;EQUITY;EUR; 0,04%;Industrali;Germania
;FR0013154002;SARTORIUS STEDIM BIOTECH;EQUITY;EUR; 0,04%;Sanità;Francia
;BE0974349814;WAREHOUSES DE PAUW SCA EUR;EQUITY;EUR; 0,04%;Immobiliare;Belgio
;SE0022419784;SECTRA AB-B SHS SEK;EQUITY;SEK; 0,04%;Sanità;Svezia
;FR0010908533;EDENRED;EQUITY;EUR; 0,04%;Finanziari;Francia
;ES0118594417;INDRA SISTEMAS SA;EQUITY;EUR; 0,04%;Information Technology;Spagna
;FR0010411983;SCOR SE;EQUITY;EUR; 0,04%;Finanziari;Francia
;AT0000746409;VERBUND AG;EQUITY;EUR; 0,04%;Beni di pubblica utilità;Austria
;CH1548235246;SWISSQUOTE GROUP HOLDING-REG;EQUITY;CHF; 0,04%;Finanziari;Svizzera
;CH0012453913;TEMENOS AG - REG;EQUITY;CHF; 0,03%;Information Technology;Svizzera
;GB0005576813;HOWDEN JOINERY GRP PLC;EQUITY;GBP; 0,03%;Industrali;Regno Unito
;JE00BJ1DLW90;MAN GROUP PLC/JERSEY;EQUITY;GBP; 0,03%;Finanziari;Regno Unito
;DK0060542181;ISS A/S;EQUITY;DKK; 0,03%;Industrali;Dinamarca
;SE0000202624;GETINGE AB-B SHS;EQUITY;SEK; 0,03%;Sanità;Svezia
;GB00B17BBQ50;INVESTEC PLC GBP;EQUITY;GBP; 0,03%;Finanziari;Regno Unito
;IM00B5VQMV65;ENTAIN PLC;EQUITY;GBP; 0,03%;Beni voluttuari;Regno Unito
;SE0000379190;CASTELLUM AB GOTHENBURG;EQUITY;SEK; 0,03%;Immobiliare;Svezia
;NO0010736879;VEND MARKETPLACES ASA CL;EQUITY;NOK; 0,03%;Servizi di comunicazione;Norvegia
;GB00BD3VFW73;CONVATEC GROUP PLC;EQUITY;GBP; 0,03%;Sanità;Regno Unito
;IL0011284465;PLUS500 LTD;EQUITY;GBP; 0,03%;Finanziari;Regno Unito
;SE0012454072;AVANZA BANK HOLDING AB;EQUITY;SEK; 0,03%;Finanziari;Svezia
;CH0030380734;HUBER + SUHNER AG-REG;EQUITY;CHF; 0,03%;Industrali;Svizzera
;SE0001515552;INDUTRADE AB;EQUITY;SEK; 0,03%;Industrali;Svezia
;NO0011202772;VAR ENERGI ASA;EQUITY;NOK; 0,03%;Energia;Norvegia
;GB0000961622;BALFOUR BEATTY PLC;EQUITY;GBP; 0,03%;Industrali;Regno Unito
;DK0010311471;AL SYDBANK;EQUITY;DKK; 0,03%;Finanziari;Dinamarca
;LU2290522684;INPOST SA;EQUITY;EUR; 0,03%;Industrali;Paesi Bassi
;GB0031743007;BURBERRY GROUP PLC;EQUITY;GBP; 0,03%;Beni voluttuari;Regno Unito
;GB00BVYVFW23;AUTOTRADER GROUP PLC;EQUITY;GBP; 0,03%;Servizi di comunicazione;Regno Unito
;DE000LEG1110;LEG IMMOBILIEN AG;EQUITY;EUR; 0,03%;Immobiliare;Germania
;GB00B1KJJ408;WHITBREAD PLC;EQUITY;GBP; 0,03%;Beni voluttuari;Regno Unito
;SE0011337708;AAK AB;EQUITY;SEK; 0,03%;Beni di prima necessità;Svezia
;GB0001367019;BRITISH LAND CO  ORD 25P;EQUITY;GBP; 0,03%;Immobiliare;Regno Unito
;FR0012435121;ELIS SA;EQUITY;EUR; 0,03%;Industrali;Francia
;GB00B4WFW713;LONDONMETRIC PROPERTY PLC;EQUITY;GBP; 0,03%;Immobiliare;Regno Unito
;CH0435377954;SIG GROUP AG;EQUITY;CHF; 0,03%;Materiali;Svizzera
;NL0000360618;SBM OFFSHORE NV;EQUITY;EUR; 0,03%;Energia;Paesi Bassi
;GB00BJFFLV09;CRODA INTERNATIONAL PLC;EQUITY;GBP; 0,03%;Materiali;Regno Unito
;IT0004776628;BANCA MEDIOLANUM SPA;EQUITY;EUR; 0,03%;Finanziari;Italia
;NL0015435975;DAVIDE CAMPARI-MILANO NV;EQUITY;EUR; 0,03%;Beni di prima necessità;Italia
;IE0000669501;GLANBIA PLC;EQUITY;EUR; 0,03%;Beni di prima necessità;Irlanda
;GB0000811801;BARRATT REDROW PLC;EQUITY;GBP; 0,03%;Beni voluttuari;Regno Unito
;BE0974259880;D IETEREN GROUP;EQUITY;EUR; 0,03%;Beni voluttuari;Belgio
;CH0531751755;BANQUE CANTONALE VAUDOIS-REG;EQUITY;CHF; 0,03%;Finanziari;Svizzera
;GB0003096442;RS GROUP PLC;EQUITY;GBP; 0,03%;Industrali;Regno Unito
;SE0025158629;MYCRONIC AB;EQUITY;SEK; 0,03%;Information Technology;Svezia
;JE00B8KF9B49;WPP PLC;EQUITY;GBP; 0,03%;Servizi di comunicazione;Regno Unito
;NL0000852564;AALBERTS NV;EQUITY;EUR; 0,03%;Industrali;Paesi Bassi
;BE0003717312;SOFINA;EQUITY;EUR; 0,03%;Finanziari;Belgio
;GB00BMWC6P49;MONDI PLC GBP;EQUITY;GBP; 0,03%;Materiali;Regno Unito
;NO0010631567;SPAREBANK 1 SOR-NORGE ASA;EQUITY;NOK; 0,03%;Finanziari;Norvegia
;FR0013506730;VALLOUREC SA;EQUITY;EUR; 0,03%;Energia;Francia
;ES0130960018;ENAGAS SA;EQUITY;EUR; 0,03%;Beni di pubblica utilità;Spagna
;CH1429326825;SIEGFRIED HOLDING AG-REG;EQUITY;CHF; 0,03%;Sanità;Svizzera
;CH0130293662;BKW AG;EQUITY;CHF; 0,03%;Beni di pubblica utilità;Svizzera
;DE0006452907;NEMETSCHEK AG;EQUITY;EUR; 0,03%;Information Technology;Germania
;GB00BZ4BQC70;JOHNSON MATTHEY PLC;EQUITY;GBP; 0,03%;Materiali;Regno Unito
;DE0007010803;RATIONAL AG;EQUITY;EUR; 0,03%;Industrali;Germania
;CH0008837566;ALLREAL HOLDING AG-REG;EQUITY;CHF; 0,03%;Immobiliare;Svizzera
;FR0013258662;AYVENS SA;EQUITY;EUR; 0,03%;Industrali;Francia
;GB0006825383;PERSIMMON PLC;EQUITY;GBP; 0,03%;Beni voluttuari;Regno Unito
;FI4000074984;VALMET OYJ;EQUITY;EUR; 0,03%;Industrali;Finlandia
;DE000EVNK013;EVONIK INDUSTRIES AG;EQUITY;EUR; 0,03%;Materiali;Germania
;PLBRE0000012;MBANK SA;EQUITY;PLN; 0,03%;Finanziari;Polonia
;DE000FTG1111;FLATEXDEGIRO SE;EQUITY;EUR; 0,03%;Finanziari;Germania
;GB00BGDT3G23;RIGHTMOVE PLC;EQUITY;GBP; 0,03%;Servizi di comunicazione;Regno Unito
;IT0003261697;AZIMUT HOLDING SPA;EQUITY;EUR; 0,03%;Finanziari;Italia
;NO0003055501;NORDIC SEMICONDUCTOR ASA;EQUITY;NOK; 0,03%;Information Technology;Norvegia
;SE0005127818;SAGAX AB-B;EQUITY;SEK; 0,03%;Immobiliare;Svezia
;PLOPTTC00011;CD PROJEKT SA;EQUITY;PLN; 0,03%;Servizi di comunicazione;Polonia
;FR0010313833;ARKEMA;EQUITY;EUR; 0,03%;Materiali;Francia
;JE00BRX98089;CVC CAPITAL PARTNERS PLC;EQUITY;EUR; 0,03%;Finanziari;Paesi Bassi
;DE0005470306;CTS EVENTIM;EQUITY;EUR; 0,03%;Servizi di comunicazione;Germania
;GB00BP0RGD03;BERKELEY GROUP HOLDINGS/THE;EQUITY;GBP; 0,03%;Beni voluttuari;Regno Unito
;NO0010310956;SALMAR ASA;EQUITY;NOK; 0,03%;Beni di prima necessità;Norvegia
;SE0017832488;FASTIGHETS AB BALDER-B SHRS;EQUITY;SEK; 0,03%;Immobiliare;Svezia
;DK0010234467;FLSMIDTH & CO A/S;EQUITY;DKK; 0,03%;Industrali;Dinamarca
;GB00BG49KP99;TRITAX BIG BOX REIT PLC;EQUITY;GBP; 0,03%;Immobiliare;Regno Unito
;DE000A2LQ884;AUTO1 GROUP SE;EQUITY;EUR; 0,03%;Beni voluttuari;Germania
;CH1386220409;SUNRISE COMMUNICATIONS AG-A;EQUITY;CHF; 0,03%;Servizi di comunicazione;Svizzera
;GB00BVGBY890;ZEGONA COMMUNICATIONS PLC;EQUITY;GBP; 0,03%;Servizi di comunicazione;Regno Unito
;BE0003867844;KBC ANCORA;EQUITY;EUR; 0,03%;Finanziari;Belgio
;NL0000379121;RANDSTAD NV;EQUITY;EUR; 0,03%;Industrali;Paesi Bassi
